X,Y,Z,Hole ID,CU_pct,AU_gpt,DENSITY
445147.029396,494101.027268,2830.176566,WP040,1.42,0.24,3.13
445146.400750,494101.129204,2828.280672,WP040,1.21,0.19,3.11
445145.773161,494101.229620,2826.384347,WP040,1.68,0.52,3.08
445145.146641,494101.328532,2824.487590,WP040,0.77,0.16,3.08
445144.521218,494101.425983,2822.590394,WP040,0.75,0.19,3.16
445143.896895,494101.521976,2820.692763,WP040,0.79,0.13,3.12
445143.273671,494101.616509,2818.794697,WP040,0.62,0.21,3.19
445142.651548,494101.709584,2816.896197,WP040,0.84,0.19,3.2
445142.030527,494101.801199,2814.997266,WP040,0.94,0.19,3.21
445141.410606,494101.891355,2813.097906,WP040,1.4,0.57,3.11
445140.791788,494101.980052,2811.198117,WP040,1.01,0.26,3.2
445140.174073,494102.067290,2809.297902,WP040,0.83,0.51,3.09
445139.557461,494102.153068,2807.397263,WP040,1.06,0.21,3.17
445138.941952,494102.237387,2805.496200,WP040,1.21,0.43,3.15
445138.327548,494102.320246,2803.594716,WP040,0.83,0.07,3.14
445137.714249,494102.401645,2801.692812,WP040,0.9,0.09,3.15
445137.100857,494102.482400,2799.790911,WP040,1.9,0.19,3.38
445136.486175,494102.563324,2797.889433,WP040,0.56,0.08,3.05
445135.870202,494102.644419,2795.988380,WP040,0.27,0.03,3
445135.252939,494102.725683,2794.087753,WP040,0.28,0.02,3.04
445134.634387,494102.807117,2792.187553,WP040,0.29,0.03,3.07
445134.014546,494102.888721,2790.287780,WP040,0.4,0.04,3.04
445133.393416,494102.970494,2788.388435,WP040,0.82,0.15,3.11
445132.770997,494103.052437,2786.489520,WP040,0.72,0.12,3.13
445132.147289,494103.134550,2784.591035,WP040,0.8,0.31,3.11
445131.522293,494103.216832,2782.692981,WP040,0.84,0.3,3.08
445130.896010,494103.299284,2780.795358,WP040,0.61,0.24,3.04
445130.268439,494103.381905,2778.898169,WP040,0.57,0.23,2.13
445129.639580,494103.464696,2777.001413,WP040,0.58,0.4,2.99
445129.009435,494103.547656,2775.105092,WP040,0.81,0.17,3.01
445128.378003,494103.630785,2773.209206,WP040,0.42,0.05,3.04
445127.745285,494103.714084,2771.313756,WP040,0.46,0.06,2.98
445127.111280,494103.797553,2769.418744,WP040,0.58,0.11,3
445126.475990,494103.881190,2767.524170,WP040,0.61,0.1,2.99
445125.839414,494103.964997,2765.630035,WP040,1.3,1.21,2.04
445125.201553,494104.048973,2763.736340,WP040,0.72,0.08,3
445124.562407,494104.133118,2761.843086,WP040,0.6,0.05,2.99
445123.921977,494104.217432,2759.950273,WP040,0.53,0.26,3.07
445123.280262,494104.301916,2758.057903,WP040,0.63,0.32,3
445122.637264,494104.386568,2756.165976,WP040,0.59,0.74,3.05
445121.992981,494104.471390,2754.274494,WP040,0.66,0.57,3.05
445121.347569,494104.556303,2752.383401,WP040,0.28,0.15,3.04
445120.701949,494104.640852,2750.492362,WP040,0.26,0.07,3.06
445120.056274,494104.724957,2748.601323,WP040,0.55,0.38,3.01
445119.410544,494104.808621,2746.710283,WP040,0.62,0.36,3.19
445118.974643,494104.864844,2745.433824,WP040,2.06,0.42,3.19
445118.651740,494104.906360,2744.488304,WP040,1.54,0.2,3.16
445118.118921,494104.974621,2742.928200,WP040,1.56,0.29,3.14
445117.473027,494105.056957,2741.037157,WP040,1.56,0.3,3.17
445116.827079,494105.138852,2739.146114,WP040,1.35,0.22,3.15
445116.181077,494105.220303,2737.255070,WP040,1.7,0.26,3.13
445115.535020,494105.301313,2735.364026,WP040,1.44,0.29,3.17
445114.888908,494105.381880,2733.472982,WP040,2.5,0.57,3.15
445114.242743,494105.462005,2731.581937,WP040,1.65,0.24,3.17
445113.596522,494105.541688,2729.690892,WP040,1.68,0.28,3.23
445112.950248,494105.620928,2727.799847,WP040,1.95,0.23,3.13
445112.303919,494105.699726,2725.908803,WP040,1.33,0.2,3.17
445111.657536,494105.778082,2724.017758,WP040,1.2,0.09,3.17
445111.011099,494105.855995,2722.126714,WP040,1.48,0.26,3.2
445110.364608,494105.933466,2720.235670,WP040,1.39,0.08,3.21
445109.718062,494106.010494,2718.344626,WP040,1.25,0.19,3.14
445109.071463,494106.087080,2716.453583,WP040,1.31,0.15,3.15
445108.424809,494106.163224,2714.562541,WP040,1.13,0.17,3.12
445107.778101,494106.238926,2712.671500,WP040,1.16,0.21,3.23
445107.131339,494106.314185,2710.780459,WP040,1.51,0.15,3.17
445106.484523,494106.389001,2708.889419,WP040,1.19,0.16,3.15
445105.837653,494106.463376,2706.998380,WP040,1.24,0.23,3.17
445105.190730,494106.537308,2705.107342,WP040,1.26,0.66,3.21
445104.543871,494106.611770,2703.216303,WP040,1.24,0.31,3.17
445103.897195,494106.687737,2701.325261,WP040,0.95,0.07,3.2
445103.250704,494106.765208,2699.434217,WP040,1.06,0.25,3.14
445102.604397,494106.844183,2697.543173,WP040,1.01,0.12,3.16
445101.958275,494106.924662,2695.652128,WP040,1.23,0.17,2.58
445101.312338,494107.006644,2693.761085,WP040,0.91,0.39,3.21
445100.666586,494107.090131,2691.870045,WP040,1.81,0.3,3.24
445100.021023,494107.175121,2689.979007,WP040,1.22,0.14,3.2
445099.375667,494107.261612,2688.087966,WP040,0.94,0.2,3.24
445098.730521,494107.349604,2686.196923,WP040,1.02,0.24,3.19
445098.085586,494107.439096,2684.305878,WP040,1.13,0.22,3.19
445097.440861,494107.530088,2682.414834,WP040,0.74,0.06,3.15
445096.796347,494107.622582,2680.523790,WP040,1.1,0.15,3.19
445096.152045,494107.716575,2678.632748,WP040,0.69,0.08,3.2
445095.507955,494107.812069,2676.741709,WP040,0.9,0.28,3.23
445094.863918,494107.907938,2674.850671,WP040,0.79,0.05,3.22
445094.219774,494108.003057,2672.959631,WP040,0.71,0.39,3.21
445093.575525,494108.097426,2671.068589,WP040,0.78,0.07,3.13
445092.931170,494108.191044,2669.177547,WP040,1.02,0.23,3.19
445092.286709,494108.283912,2667.286503,WP040,0.71,0.09,3.21
445091.642143,494108.376030,2665.395459,WP040,0.73,0.35,3.2
445090.997471,494108.467398,2663.504414,WP040,0.48,0.25,3.2
445090.352693,494108.558016,2661.613370,WP040,1.21,0.82,3.17
445089.707810,494108.647883,2659.722325,WP040,0.69,0.38,3.2
445089.062822,494108.737000,2657.831281,WP040,1.23,0.46,3.06
445088.417729,494108.825367,2655.940237,WP040,0.89,0.13,3.16
445087.772530,494108.912983,2654.049195,WP040,0.53,0.37,2.29
445087.127227,494108.999850,2652.158153,WP040,0.67,0.2,3.2
445086.481818,494109.085965,2650.267113,WP040,0.65,0.28,3.15
445085.836305,494109.171331,2648.376075,WP040,0.64,0.39,3.12
445085.190901,494109.257446,2646.485034,WP040,0.45,0.1,3.15
445084.545820,494109.345811,2644.593986,WP040,0.57,0.4,3.22
445083.901065,494109.436425,2642.702934,WP040,0.98,1.35,3.17
445083.256635,494109.529289,2640.811879,WP040,0.53,0.41,3.17
445082.612531,494109.624402,2638.920826,WP040,0.58,0.27,3.17
445081.968754,494109.721764,2637.029775,WP040,0.46,0.25,3.13
445081.325306,494109.821376,2635.138730,WP040,0.73,0.55,3.16
445080.682193,494109.923235,2633.247691,WP040,0.83,0.85,3.2
445080.039455,494110.027335,2631.356646,WP040,1.13,0.8,2.25
445079.397101,494110.133676,2629.465596,WP040,0.58,0.22,3.2
445078.755130,494110.242257,2627.574542,WP040,0.64,0.49,3.14
445078.113544,494110.353078,2625.683488,WP040,1.33,0.99,3.16
445077.472344,494110.466140,2623.792436,WP040,1.68,0.55,3.19
445076.831530,494110.581440,2621.901388,WP040,1.13,0.54,3.21
445076.191103,494110.698981,2620.010346,WP040,0.76,0.17,3.17
445075.551014,494110.818385,2618.119307,WP040,0.55,0.09,3.19
445074.911213,494110.939276,2616.228265,WP040,0.62,0.92,3.15
445074.271701,494111.061655,2614.337221,WP040,0.72,0.15,3.16
445073.632477,494111.185522,2612.446177,WP040,0.88,0.36,3.16
445072.993543,494111.310876,2610.555132,WP040,0.78,0.14,3.17
445072.354898,494111.437717,2608.664089,WP040,0.95,0.21,3.21
445071.716543,494111.566046,2606.773048,WP040,0.58,0.36,3.23
445071.078481,494111.695861,2604.882010,WP040,0.7,0.48,3.16
445070.440731,494111.827159,2602.990970,WP040,0.65,0.28,3.21
445069.803294,494111.959939,2601.099927,WP040,0.97,0.26,3.28
445069.166172,494112.094202,2599.208882,WP040,0.79,0.11,3.27
445068.529365,494112.229947,2597.317838,WP040,0.8,0.2,3.15
445067.892874,494112.367174,2595.426794,WP040,0.93,0.67,3.19
445067.256698,494112.505882,2593.535752,WP040,0.93,0.35,3.16
445066.620838,494112.646073,2591.644713,WP040,0.65,0.51,3.25
445065.985136,494112.787005,2589.753675,WP040,0.74,0.21,3.17
445065.349434,494112.927937,2587.862638,WP040,1.32,0.49,3.19
445064.713733,494113.068868,2585.971601,WP040,1.06,0.4,3.14
445064.078031,494113.209800,2584.080564,WP040,0.89,0.41,3.23
444789.062998,493811.250349,2840.231162,WP041,,,
444790.062978,493811.253141,2838.499103,WP041,0.09,0.01,2.85
444791.062938,493811.258726,2836.767038,WP041,0.08,0.01,2.6
444792.062874,493811.267104,2835.034971,WP041,0.09,0.01,2.76
444793.062785,493811.278273,2833.302905,WP041,0.06,0.01,2.82
444794.062670,493811.292235,2831.570844,WP041,0.06,0.01,2.76
444795.062524,493811.308989,2829.838790,WP041,0.06,0.02,2.85
444796.062320,493811.328536,2828.106732,WP041,0.05,0.08,2.99
444797.062048,493811.350873,2826.374668,WP041,0.06,0.03,2.86
444798.061704,493811.376003,2824.642601,WP041,0.06,0.01,2.86
444799.061286,493811.403924,2822.910535,WP041,0.07,,3.09
444800.060794,493811.434636,2821.178472,WP041,0.07,0.01,3.16
444801.060224,493811.468140,2819.446416,WP041,0.05,,3.12
444802.059556,493811.504434,2817.714361,WP041,0.05,0.01,3.09
444803.058771,493811.543519,2815.982298,WP041,0.03,0.01,3.02
444804.057867,493811.585393,2814.250232,WP041,0.04,0.01,3.11
444805.056841,493811.630058,2812.518165,WP041,0.05,0.01,2.96
444806.055691,493811.677512,2810.786101,WP041,0.05,0.005,3.14
444807.054416,493811.727756,2809.054043,WP041,0.04,,3.06
444808.052976,493811.781180,2807.321986,WP041,0.06,0.01,3.09
444809.051276,493811.838742,2805.589912,WP041,0.07,0.005,2.98
444810.049309,493811.900483,2803.857827,WP041,0.07,0.01,2.93
444811.047069,493811.966404,2802.125740,WP041,0.07,0.01,2.99
444812.044553,493812.036505,2800.393657,WP041,0.08,0.02,3.01
444813.041755,493812.110786,2798.661586,WP041,0.07,,3.02
444814.038717,493812.188603,2796.929532,WP041,0.04,0.005,3.02
444815.035703,493812.266108,2795.197478,WP041,0.06,,2.99
444816.032758,493812.342660,2793.465421,WP041,0.05,0.01,3
444817.029880,493812.418257,2791.733361,WP041,0.11,0.19,3.01
444818.027071,493812.492901,2790.001299,WP041,0.08,0.02,2.97
444819.024329,493812.566590,2788.269235,WP041,0.09,0.02,2.97
444820.021655,493812.639326,2786.537170,WP041,0.06,0.01,2.98
444821.019049,493812.711108,2784.805103,WP041,0.06,0.01,2.94
444822.016509,493812.781935,2783.073036,WP041,0.06,0.01,2.93
444823.014036,493812.851809,2781.340969,WP041,0.07,,2.97
444824.011630,493812.920729,2779.608902,WP041,0.09,,2.91
444825.009290,493812.988695,2777.876835,WP041,0.07,,2.94
444826.007017,493813.055706,2776.144770,WP041,0.08,,3.08
444827.004809,493813.121764,2774.412705,WP041,0.08,,3.08
444828.002667,493813.186867,2772.680643,WP041,0.09,0.02,2.92
444829.000591,493813.251017,2770.948582,WP041,0.07,,2.93
444829.998580,493813.314212,2769.216524,WP041,0.08,0.01,2.93
444830.996633,493813.376453,2767.484469,WP041,0.07,0.01,3.23
444831.994752,493813.437740,2765.752417,WP041,0.09,0.01,2.69
444832.992925,493813.498073,2764.020364,WP041,0.08,0.01,2.81
444833.991151,493813.557450,2762.288308,WP041,0.06,0.02,2.77
444834.989428,493813.615873,2760.556248,WP041,0.07,,2.83
444835.987757,493813.673340,2758.824187,WP041,0.11,0.01,3.17
444836.986137,493813.729853,2757.092123,WP041,0.11,0.12,2.86
444837.984568,493813.785410,2755.360058,WP041,0.1,0.01,2.82
444838.983049,493813.840013,2753.627992,WP041,0.08,0.01,2.84
444839.981581,493813.893661,2751.895925,WP041,0.09,0.02,2.84
444840.980163,493813.946353,2750.163858,WP041,0.1,0.02,2.86
444841.978796,493813.998091,2748.431791,WP041,0.11,0.03,2.85
444842.977478,493814.048873,2746.699724,WP041,0.28,0.23,2.84
444843.976209,493814.098701,2744.967658,WP041,0.22,0.31,2.86
444844.974990,493814.147573,2743.235593,WP041,0.14,0.05,2.88
444845.973820,493814.195490,2741.503530,WP041,0.11,0.09,2.88
444846.972699,493814.242453,2739.771469,WP041,0.11,0.02,2.91
444847.971627,493814.288460,2738.039411,WP041,0.15,0.01,2.92
444848.970603,493814.333512,2736.307355,WP041,0.06,0.01,2.85
444849.969627,493814.377609,2734.575302,WP041,0.06,0.05,2.82
444850.968658,493814.421570,2732.843250,WP041,0.08,0.01,2.94
444851.967655,493814.466215,2731.111196,WP041,0.07,,2.88
444852.966617,493814.511543,2729.379139,WP041,0.06,0.01,2.62
444853.965544,493814.557555,2727.647081,WP041,0.08,0.02,2.78
444854.964437,493814.604250,2725.915020,WP041,0.07,0.04,2.82
444855.963294,493814.651629,2724.182958,WP041,0.08,0.04,2.88
444856.962117,493814.699692,2722.450895,WP041,0.07,1.4,3.05
444857.960904,493814.748438,2720.718831,WP041,0.08,0.03,3.04
444858.959656,493814.797867,2718.986765,WP041,0.09,0.01,3.05
444859.958373,493814.847980,2717.254699,WP041,0.07,0.01,2.99
444860.957055,493814.898777,2715.522632,WP041,0.08,,3.07
444861.955700,493814.950257,2713.790565,WP041,0.08,0.01,3.14
444862.954310,493815.002421,2712.058498,WP041,0.07,0.02,3.08
444863.952884,493815.055268,2710.326430,WP041,0.05,0.02,3.07
444864.951422,493815.108798,2708.594363,WP041,0.08,0.03,3.07
444865.949924,493815.163012,2706.862297,WP041,0.05,0.02,3.06
444866.948390,493815.217910,2705.130231,WP041,0.07,0.03,2.98
444867.946820,493815.273491,2703.398166,WP041,0.14,0.06,3
444868.945213,493815.329755,2701.666102,WP041,0.12,0.02,2.97
444869.943570,493815.386703,2699.934039,WP041,0.11,0.06,2.93
444870.941889,493815.444335,2698.201978,WP041,0.08,0.04,3.02
444871.940173,493815.502649,2696.469919,WP041,0.09,0.01,3.06
444872.938419,493815.561648,2694.737861,WP041,0.08,0.01,3.13
444873.936628,493815.621329,2693.005806,WP041,0.08,0.06,3.06
444874.934800,493815.681695,2691.273752,WP041,0.14,0.04,3
444875.931710,493815.742911,2689.541003,WP041,0.19,0.09,2.94
444876.919994,493815.805984,2687.803388,WP041,0.17,0.07,3.08
444877.898396,493815.871081,2686.060264,WP041,0.1,0.06,3.04
444878.866884,493815.938197,2684.311689,WP041,0.31,1.4,3.11
444879.825426,493816.007333,2682.557720,WP041,0.28,1.71,3.02
444880.773989,493816.078484,2680.798415,WP041,1.49,9.48,2.96
444881.712544,493816.151639,2679.033832,WP041,0.23,0.18,3.02
444882.641052,493816.226556,2677.264016,WP041,0.26,0.19,3.06
444883.559480,493816.303137,2675.489019,WP041,0.18,0.08,3.04
444884.467800,493816.381378,2673.708901,WP041,0.2,0.11,3.08
444885.365981,493816.461276,2671.923718,WP041,0.17,0.05,3.07
444886.253993,493816.542830,2670.133530,WP041,0.28,0.54,3.04
444887.131807,493816.626037,2668.338396,WP041,0.27,0.39,3.02
444887.999395,493816.710717,2666.538365,WP041,0.25,0.19,3.09
444888.856727,493816.796693,2664.733489,WP041,0.2,0.17,3.13
444889.703776,493816.883961,2662.923825,WP041,0.13,0.05,3.11
444890.540513,493816.972517,2661.109434,WP041,0.24,0.13,3.15
444891.366913,493817.062361,2659.290373,WP041,0.37,0.88,3.11
444892.182947,493817.153488,2657.466703,WP041,0.22,0.34,3.14
444892.990051,493817.246512,2655.639157,WP041,0.16,0.13,3.11
444893.791775,493817.342941,2653.809420,WP041,0.13,0.25,3.11
444894.588274,493817.442841,2651.977589,WP041,0.1,0.14,3.08
444895.379539,493817.546211,2650.143683,WP041,0.74,2.95,3.14
444896.165562,493817.653051,2648.307723,WP041,0.3,0.4,3.09
444896.946333,493817.763358,2646.469728,WP041,0.4,1.1,3.11
444897.721844,493817.877133,2644.629719,WP041,0.55,0.33,3
444898.494495,493817.994089,2642.788705,WP041,0.34,0.89,3.11
444899.266689,493818.113943,2640.947686,WP041,0.33,0.53,3.04
444900.038425,493818.236693,2639.106666,WP041,0.29,0.76,3.11
444900.809701,493818.362341,2637.265648,WP041,0.73,4.83,3.12
444901.580513,493818.490884,2635.424636,WP041,0.48,5.02,3.11
444902.350827,493818.622319,2633.583620,WP041,0.69,3.24,3.09
444903.120634,493818.756642,2631.742601,WP041,0.59,3.45,3.12
444903.889932,493818.893853,2629.901581,WP041,0.61,3.48,3.12
444904.658718,493819.033953,2628.060565,WP041,0.37,0.57,3.06
444905.428640,493819.177276,2626.220273,WP041,0.61,2.4,3.11
444906.204466,493819.324793,2624.382795,WP041,0.23,0.27,3.07
444906.986486,493819.476564,2622.548291,WP041,0.29,0.17,3.02
444907.774688,493819.632585,2620.716791,WP041,0.22,0.21,3.06
444908.569050,493819.792853,2618.888323,WP041,0.28,0.12,3.08
444909.365845,493819.956676,2617.061227,WP041,0.33,0.33,3.04
444910.162008,493820.123487,2615.234126,WP041,0.38,0.44,3.04
444910.957537,493820.293284,2613.407024,WP041,0.32,0.06,3.08
444911.752429,493820.466068,2611.579925,WP041,0.3,0.1,3.09
444912.546684,493820.641819,2609.752832,WP041,0.24,0.07,3.07
444913.340303,493820.820378,2607.925734,WP041,0.21,0.13,3.14
444914.133285,493821.001704,2606.098633,WP041,0.32,0.19,3.08
444914.925628,493821.185796,2604.271531,WP041,0.21,0.47,3.11
444915.717331,493821.372655,2602.444432,WP041,0.97,1.73,3.12
444916.508883,493821.562407,2600.617566,WP041,0.41,0.33,3.09
444917.304817,493821.756225,2598.793034,WP041,0.29,0.26,3.08
444918.106228,493821.954391,2596.971368,WP041,0.79,1.35,3.13
444918.913103,493822.156904,2595.152595,WP041,0.42,0.61,3.15
444919.725431,493822.363760,2593.336740,WP041,0.29,3.02,3.13
444920.542706,493822.574838,2591.523592,WP041,0.49,0.6,3.15
444921.360335,493822.789034,2589.710969,WP041,0.65,0.43,3.06
444922.177203,493823.006080,2587.898342,WP041,0.33,0.55,3.13
444922.993308,493823.225977,2586.085715,WP041,0.84,0.9,3.19
444923.808647,493823.448722,2584.273091,WP041,0.47,1.38,3.17
444924.623702,493823.674460,2582.460709,WP041,0.31,1.36,3.15
444925.442925,493823.904509,2580.650751,WP041,0.5,0.62,3.14
444926.267389,493824.139187,2578.843771,WP041,0.4,0.56,3.14
444927.097083,493824.378492,2577.039793,WP041,0.33,0.44,3.16
444927.931995,493824.622419,2575.238844,WP041,0.74,0.33,3.14
444928.771653,493824.870738,2573.440703,WP041,0.46,0.17,3.14
444929.611805,493825.121343,2571.643110,WP041,0.49,0.34,3.11
444930.451417,493825.373723,2569.845513,WP041,0.86,0.5,3.14
444931.290488,493825.627877,2568.047913,WP041,0.99,1.41,3.09
444932.129017,493825.883804,2566.250312,WP041,1.29,0.81,3.16
444932.967003,493826.141506,2564.452711,WP041,0.85,0.4,3.16
444933.804447,493826.400980,2562.655112,WP041,0.64,0.24,3.12
444934.641346,493826.662228,2560.857517,WP041,0.4,0.2,3.13
444935.477680,493826.925242,2559.059916,WP041,1.15,0.46,3.16
444936.312301,493827.189639,2557.261722,WP041,1.3,0.19,3.2
444937.144547,493827.455196,2555.462598,WP041,0.42,0.21,3.11
444937.974415,493827.721914,2553.662549,WP041,0.87,0.27,3.15
444938.801905,493827.989791,2551.861576,WP041,1.48,0.24,3.15
444939.627015,493828.258828,2550.059685,WP041,0.84,0.16,3.14
444940.449743,493828.529024,2548.256878,WP041,0.46,0.18,3.14
444941.270087,493828.800378,2546.453160,WP041,0.89,0.8,3.19
444942.088047,493829.072890,2544.648532,WP041,0.85,0.64,3.14
444942.911003,493829.350945,2542.847036,WP041,0.64,0.22,3.14
444943.749652,493829.640911,2541.054677,WP041,0.54,0.23,3.16
444944.603496,493829.942682,2539.271463,WP041,0.39,0.43,3.14
444945.467920,493830.255049,2537.495181,WP041,0.44,0.28,3.09
444946.341770,493830.577707,2535.725362,WP041,0.51,0.68,3.11
444947.224898,493830.910788,2533.962092,WP041,0.49,0.46,3.12
444948.117113,493831.254491,2532.205447,WP041,0.64,1.24,3.12
444949.018342,493831.608827,2530.455529,WP041,0.73,0.47,3.15
444949.928352,493831.974043,2528.712406,WP041,0.57,2.32,3.14
444950.847046,493832.350182,2526.976175,WP041,0.54,1.26,3.15
444951.774268,493832.737366,2525.246918,WP041,0.58,0.55,3.16
444952.709816,493833.135779,2523.524711,WP041,0.72,0.72,3.16
444953.654482,493833.545825,2521.810233,WP041,0.72,0.42,3.17
444954.616021,493833.971378,2520.108976,WP041,0.25,0.14,3.14
444955.596155,493834.413308,2518.422570,WP041,0.28,0.13,3.16
444956.589900,493834.866768,2516.747208,WP041,0.69,0.17,3.14
444957.590199,493835.324787,2515.076995,WP041,0.8,0.28,3.12
444958.596971,493835.787296,2513.411916,WP041,1.16,0.41,3.19
444959.610194,493836.254285,2511.752008,WP041,0.67,0.34,3.13
444960.629845,493836.725744,2510.097308,WP041,1.25,0.31,3.15
444961.655902,493837.201661,2508.447853,WP041,1.06,0.49,3.13
444962.688342,493837.682027,2506.803679,WP041,1.11,0.67,3.14
444963.727142,493838.166831,2505.164822,WP041,0.9,0.61,3.14
444964.772279,493838.656063,2503.531319,WP041,1,0.22,3.15
444965.823731,493839.149711,2501.903205,WP041,0.88,0.42,3.2
444966.881474,493839.647764,2500.280517,WP041,1.14,0.84,3.13
444967.945484,493840.150212,2498.663291,WP041,1.13,0.16,3.15
444969.015738,493840.657043,2497.051562,WP041,1.05,0.39,3.17
444970.092213,493841.168247,2495.445366,WP041,0.68,0.54,3.17
444971.174884,493841.683811,2493.844738,WP041,0.77,0.26,3.16
444972.286151,493842.115899,2492.240214,WP041,0.62,0.49,3.15
444973.450307,493842.333821,2490.629890,WP041,0.8,1.07,3.15
445103.634253,493997.938000,3135.596327,WP043,,,
445102.608192,493997.938000,3132.777249,WP043,0.25,0.32,3.05
445102.043859,493997.938000,3131.226757,WP043,0.42,0.95,3.11
445101.359819,493997.938000,3129.347371,WP043,0.4,0.42,3.09
445100.675778,493997.938000,3127.467986,WP043,0.47,1.02,3.02
445099.991738,493997.938000,3125.588601,WP043,0.22,1.02,3.05
445099.307698,493997.938000,3123.709216,WP043,0.55,1.69,3.43
445098.623658,493997.938000,3121.829830,WP043,0.34,1.51,3.14
445097.939617,493997.938000,3119.950445,WP043,0.37,0.8,3.06
445097.255577,493997.938000,3118.071060,WP043,0.59,0.89,3.16
445096.571537,493997.938000,3116.191675,WP043,0.56,1.06,3.13
445095.887496,493997.938000,3114.312289,WP043,0.4,0.11,3.15
445095.203456,493997.938000,3112.432904,WP043,0.4,0.11,3.19
445094.519416,493997.938000,3110.553519,WP043,0.62,0.29,3.12
445093.835376,493997.938000,3108.674134,WP043,0.29,0.11,3.21
445093.151335,493997.938000,3106.794748,WP043,0.35,0.15,3.14
445092.467295,493997.938000,3104.915363,WP043,0.5,0.3,3.15
445091.783255,493997.938000,3103.035978,WP043,0.39,0.26,3.15
445091.099214,493997.938000,3101.156593,WP043,0.59,0.57,3.17
445090.415174,493997.938000,3099.277208,WP043,0.39,0.45,3.17
445089.731134,493997.938000,3097.397822,WP043,0.28,0.42,3.22
445089.047094,493997.938000,3095.518437,WP043,0.48,0.47,3.16
445088.363053,493997.938000,3093.639052,WP043,0.45,0.36,3.16
445087.679013,493997.938000,3091.759667,WP043,0.35,0.81,3.13
445086.994973,493997.938000,3089.880281,WP043,0.42,0.44,3.2
445086.310932,493997.938000,3088.000896,WP043,0.26,0.55,3.19
445085.626892,493997.938000,3086.121511,WP043,0.23,0.16,3.15
445084.942852,493997.938000,3084.242126,WP043,0.43,0.28,3.16
445084.258812,493997.938000,3082.362740,WP043,1.17,0.54,3.16
445083.574771,493997.938000,3080.483355,WP043,0.55,0.77,3.07
445082.890731,493997.938000,3078.603970,WP043,0.37,0.46,3.04
445082.206691,493997.938000,3076.724585,WP043,0.31,0.21,3.12
445081.522650,493997.938000,3074.845199,WP043,0.12,0.23,3.05
445080.838610,493997.938000,3072.965814,WP043,0.05,0.07,3.06
445080.154570,493997.938000,3071.086429,WP043,0.11,0.25,3.05
445079.470530,493997.938000,3069.207044,WP043,0.05,0.04,3.02
445078.786489,493997.938000,3067.327658,WP043,0.1,0.14,3.02
445078.102449,493997.938000,3065.448273,WP043,0.03,0.26,2.92
445077.418409,493997.938000,3063.568888,WP043,0.11,0.11,3.04
445076.734368,493997.938000,3061.689503,WP043,-0.02,0.09,3.01
445076.050328,493997.938000,3059.810117,WP043,,0.31,3.01
445075.366288,493997.938000,3057.930732,WP043,-0.02,0.33,2.97
445074.682248,493997.938000,3056.051347,WP043,0.06,1.32,3.05
445073.998207,493997.938000,3054.171962,WP043,0.04,2.54,2.97
445073.314167,493997.938000,3052.292576,WP043,0.03,2.08,3.05
445072.630127,493997.938000,3050.413191,WP043,0.07,3.24,2.97
445071.946086,493997.938000,3048.533806,WP043,0.38,3.25,3.19
445071.262046,493997.938000,3046.654421,WP043,0.16,2.18,3.11
445070.578006,493997.938000,3044.775036,WP043,0.44,2.36,3.21
445069.893966,493997.938000,3042.895650,WP043,0.33,3.69,3.19
445069.209925,493997.938000,3041.016265,WP043,0.65,4.38,3.15
445068.525885,493997.938000,3039.136880,WP043,0.38,1.4,3.11
445067.841845,493997.938000,3037.257495,WP043,0.3,0.93,3.23
445067.157804,493997.938000,3035.378109,WP043,0.59,0.29,3.17
445066.473764,493997.938000,3033.498724,WP043,0.4,1.16,3.13
445065.789724,493997.938000,3031.619339,WP043,0.41,0.5,3.29
445065.105684,493997.938000,3029.739954,WP043,0.41,0.88,3.2
445064.421643,493997.938000,3027.860568,WP043,0.41,0.52,3.21
445063.737603,493997.938000,3025.981183,WP043,0.43,1.15,3.16
445063.053563,493997.938000,3024.101798,WP043,0.99,1.53,3.19
445062.369522,493997.938000,3022.222413,WP043,0.46,0.57,3.16
445061.685482,493997.938000,3020.343027,WP043,0.34,0.99,3.21
445061.001442,493997.938000,3018.463642,WP043,0.28,0.47,3.16
445060.317402,493997.938000,3016.584257,WP043,0.44,0.99,3.19
445059.633361,493997.938000,3014.704872,WP043,0.35,0.53,3.15
445058.949321,493997.938000,3012.825486,WP043,0.35,0.47,3.19
445058.265281,493997.938000,3010.946101,WP043,0.31,0.26,3.16
445057.581240,493997.938000,3009.066716,WP043,0.46,0.68,3.2
445056.897200,493997.938000,3007.187331,WP043,0.49,1.21,3.24
445056.213160,493997.938000,3005.307945,WP043,0.49,0.74,3.13
445055.529120,493997.938000,3003.428560,WP043,0.32,2.97,3.17
445054.845079,493997.938000,3001.549175,WP043,0.35,0.55,3.15
445054.161039,493997.938000,2999.669790,WP043,0.44,1.02,3.19
445053.476999,493997.938000,2997.790404,WP043,0.19,1.79,3.19
445052.792958,493997.938000,2995.911019,WP043,0.23,0.55,3.21
445052.108918,493997.938000,2994.031634,WP043,0.26,0.5,3.14
445051.424878,493997.938000,2992.152249,WP043,0.39,0.69,3.16
445050.740837,493997.938000,2990.272864,WP043,0.31,0.4,3.2
445050.056797,493997.938000,2988.393478,WP043,0.55,1.24,3.19
445049.372757,493997.938000,2986.514093,WP043,0.58,1.3,3.19
445048.688717,493997.938000,2984.634708,WP043,0.41,2.15,3.19
